portfolio_id,return
PF00001473,0.033068060925977694
PF00001474,0.037336660989990444
PF00001480,0.033363996476628244
PF00001486,0.031276361513752016
PF00001493,0.040239510208371576
PF00001494,0.03506486259035668
PF00001497,0.039794551388043664
PF00001500,0.036132069695068325
PF00001503,0.03669065565824425
PF00001505,0.03518056968198113
PF00001508,0.035163789914926635
PF00001510,0.03510945823249867
PF00001511,0.03756540766646488
PF00001512,0.033203251117350674
PF00001515,0.035543420193231534
PF00001516,0.036656520230730294
PF00001519,0.039480583171836
PF00001522,0.03919009120147421
PF00001529,0.035236876574365805
PF00001532,0.03598651114757612
PF00001535,0.03440635652941981
PF00001536,0.03632890853255044
PF00001537,0.03723085505690493
PF00001540,0.035793400707233136
PF00001541,0.03511815896772885
PF00001542,0.03585161611134313
PF00001547,0.03500182882387981
PF00001550,0.040237563899003126
PF00001553,0.038016805359976646
PF00001556,0.03647104246138333
PF00001561,0.036751383504973756
PF00001564,0.03327112039384317
PF00001565,0.03603416676243365
PF00001569,0.04036869268947385
PF00001572,0.04244137817424731
PF00001575,0.039594381627528485
PF00001578,0.03923467705311767
PF00001579,0.039173297706327936
PF00001583,0.03969621263611578
PF00001589,0.04129282246789423
PF00001590,0.039806152347091395
PF00001592,0.0387168698517637
PF00001593,0.0431789661522467
PF00001597,0.040027211989507316
PF00001599,0.039125318307086654
PF00001614,0.041836032550163216
PF00001618,0.04119497740037381
PF00001619,0.03988252416873872
PF00001629,0.040313826270262476
PF00001626,0.04034537018109485
PF00001628,0.03965514514883539
PF00001631,0.040872083402817894
PF00001632,0.039875939829679075
PF00001633,0.04216364524208971
PF00001635,0.040455905854565266
PF00001642,0.039499388028923166
PF00001648,0.03959220191555701
PF00001654,0.04423325705134318
PF00001655,0.049923083655076805
PF00001656,0.044352792877089375
PF00001660,0.040325503519148764
PF00001661,0.04222066103273725
PF00001665,0.03962425374970058
PF00001667,0.04221277433630588
PF00001677,0.044050662722364686
PF00001682,0.04243617268329736
PF00001690,0.0450853169458606
PF00001693,0.04222994997038465
PF00001711,0.04164468488579631
PF00001712,0.04399157885778848
PF00001713,0.04273957352481539
PF00001714,0.04343556241532576
PF00001719,0.043301673155905274
PF00001728,0.044616555297188776
PF00001729,0.04158037871351428
PF00001731,0.04467708069558285
PF00001732,0.04498748777414985
PF00001745,0.046545678417932335
PF00001749,0.043246916109054845
PF00001751,0.04548231853980145
PF00001754,0.05089698665662379
PF00001756,0.04197383417558631
PF00001765,0.0435630178911115
PF00001767,0.04509830926787184
PF00001768,0.050876144410268886
PF00001770,0.04528385997669071
PF00001772,0.048317416010819625
PF00001774,0.04570772766909792
PF00001776,0.04637350808988605
PF00001779,0.0474880306644232
PF00001786,0.044176477222499844
PF00001787,0.04488639686570328
PF00001789,0.04658157947704067
PF00001792,0.044448675266847704
PF00001793,0.04816388063314703
PF00001797,0.045635535124532
PF00001801,0.045910911512625496
PF00001805,0.04575555174672852
PF00001807,0.04816215824954462
PF00001808,0.045756974058682065
PF00001809,0.04522501404080492
PF00001813,0.04939570134413385
PF00001819,0.04582054801874691
PF00001820,0.0462417932471314
PF00001824,0.04829947543516211
PF00001834,0.04493589469987602
PF00001837,0.0493265450603092
PF00001841,0.04556185781722688
PF00001842,0.047800508825216914
PF00001844,0.049844680036082556
PF00001846,0.04640545142688213
PF00001847,0.045697710914123335
PF00001848,0.04470863834881755
PF00001849,0.04475939618269531
PF00001854,0.04478419040759041
PF00001857,0.047249358689677945
PF00001863,0.0486867131576747
PF00001865,0.04623870379845629
PF00001867,0.04883172701237204
PF00001868,0.057123343354645195
PF00001869,0.0470617325592847
PF00001875,0.04679383971054807
PF00001878,0.048648423331915436
PF00001879,0.046477086333934436
PF00001880,0.04750719942586601
PF00001886,0.045513784582458916
PF00001887,0.04552512718665236
PF00001895,0.048867442817719375
PF00001900,0.046686341966701184
PF00001904,0.04928180903404289
PF00001907,0.046168967447223874
PF00001908,0.04811054836491446
PF00001912,0.05376477482845898
PF00001920,0.04912988847002786
PF00001921,0.04933444335108428
PF00001922,0.04877414032417016
PF00001923,0.04709460900954654
PF00001924,0.04552998254109031
PF00001925,0.04939444109112856
PF00001929,0.04798240300056067
PF00001935,0.05496844230251807
PF00001936,0.050713085849382056
PF00001937,0.053042046097228734
PF00001939,0.05683853506991121
PF00001951,0.048039511998345996
PF00001948,0.049861429722496964
PF00001952,0.05246410137839441
PF00001953,0.04827250523842941
PF00001960,0.054123367191645344
PF00001963,0.04864868983664328
PF00001966,0.053366290073737055
PF00001970,0.05255951625114319
PF00001975,0.052566399195403735
PF00001978,0.049097754457122944
PF00001985,0.06001536797863005
PF00001987,0.05337249699553881
PF00001988,0.05004211399312075
PF00001995,0.052939732557071406
PF00001996,0.051320722120986706
PF00001997,0.053818056900830524
PF00001999,0.05289003033712236
PF00002000,0.0471302489479728
PF00002001,0.05819172795784999
PF00002008,0.052581087045390995
PF00002010,0.05299765124065203
PF00002011,0.047655750335647284
PF00002012,0.04972726911019598
PF00002015,0.0484051487584406
PF00002016,0.06270335745935285
PF00002022,0.04697915246568318
PF00002026,0.04711006348400204
PF00002031,0.05184363178329465
PF00002032,0.052988298280772006
PF00002036,0.05751076100911445
PF00002038,0.055499542822755044
PF00002042,0.055074031705526716
PF00002044,0.05648057974258036
PF00002045,0.04982435396082274
PF00002049,0.05702510911752545
PF00002050,0.05014174430384999
PF00002051,0.06694539293320678
PF00002054,0.0503733477210313
PF00002058,0.05226210359532646
PF00002069,0.0521891736552611
PF00002073,0.052137589360425785
PF00002076,0.051508183844259925
PF00002077,0.05502178514659661
PF00002084,0.04955329695276778
PF00002085,0.05497441593646746
PF00002087,0.04936738228881132
PF00002089,0.05363023002416245
PF00002099,0.05358209498201105
PF00002103,0.050757793863086875
PF00002105,0.045884791190127006
PF00002106,0.047096356447518195
PF00002109,0.050490794912084525
PF00002113,0.046647377697100145
PF00002121,0.04673301689165421
PF00002128,0.053171865382477757
PF00002129,0.046078403155701
PF00002131,0.04858582430191283
PF00002140,0.05203613332420787
PF00002141,0.05013088940250765
PF00002144,0.0507888475427728
PF00002145,0.05584575619286991
PF00002146,0.05094441994086407
PF00002148,0.05490818258209351
PF00002149,0.06243245673985853
PF00002152,0.051768958896157735
PF00002154,0.06487711984122457
PF00002158,0.05206082170071824
PF00002159,0.05655759267617577
PF00002163,0.05081858085532931
PF00002164,0.050283847386675795
PF00002165,0.05243026697477671
PF00002169,0.04404031142009546
PF00002170,0.04453949737830276
PF00002175,0.0436379428459287
PF00002185,0.04434214232773859
PF00002190,0.05794082675852219
PF00002192,0.044555048211896486
PF00002193,0.04696041458577249
PF00002194,0.058169806830260073
PF00002196,0.044075185872638034
PF00002197,0.04365229114429914
PF00002199,0.04456414684436949
PF00002200,0.04728803531601922
PF00002206,0.045932424279234496
PF00002208,0.04456905602627159
PF00002211,0.04701514369148441
PF00002213,0.04224715300314941
PF00002214,0.04190944276672237
PF00002216,0.04542602785199412
PF00002217,0.044585406220616575
PF00002223,0.061138781336824155
PF00002224,0.04705600506312957
PF00002230,0.042514967851394414
PF00002232,0.046908633550354684
PF00002238,0.04230305463564721
PF00002239,0.04542182933416872
PF00002240,0.04261639811451878
PF00002251,0.043237855570998907
PF00002252,0.04922184399143392
PF00002253,0.041050804759713566
PF00002255,0.041827633794224495
PF00002265,0.040542326061192124
PF00002267,0.040648389569852506
PF00002271,0.04660902945547718
PF00002269,0.04329286599142723
PF00002273,0.041269322896884675
PF00002278,0.04810073864148834
PF00002282,0.043311216381251016
PF00002285,0.051619283821353834
PF00002286,0.049934760139780265
PF00002287,0.04420109243040915
PF00002292,0.050160563448399254
PF00002298,0.05626876154339411
PF00002302,0.06134298668378835
PF00002316,0.050749877931252296
PF00002317,0.044063764489371104
PF00002320,0.046375370477371725
PF00002324,0.05117458980158884
PF00002326,0.05583712136404373
PF00002333,0.04918761390611759
PF00002335,0.05443754192645789
PF00002342,0.05020678194387518
PF00002344,0.04422616223186382
PF00002345,0.043829318371935266
PF00002349,0.044261543499696465
PF00002350,0.04685192378663261
PF00002352,0.04876018468016596
PF00002355,0.04667889169788908
PF00002361,0.05161123124976896
PF00002371,0.05769592116671163
PF00002369,0.046848082618277886
PF00002376,0.05336318720897171
PF00002378,0.04666512541520862
PF00002381,0.05457932689965861
PF00002383,0.04858413809192119
PF00002384,0.04635923523531493
PF00002385,0.04734817913457179
PF00002391,0.04704744141743389
PF00002398,0.04575450301423134
PF00002400,0.051672928848609856
PF00002401,0.04622168319375164
PF00002402,0.04546035944904625
PF00002406,0.047144480411722256
PF00002408,0.06307508299506903
PF00002411,0.05187277876191443
PF00002413,0.06011859369986838
PF00002417,0.05760162368857358
PF00002429,0.04624638985456331
PF00002435,0.04532198175762958
PF00002439,0.04657587574212785
PF00002440,0.04785946896611204
PF00002441,0.05414228692494494
PF00002447,0.04494730907276312
PF00002453,0.057889738095043386
PF00002451,0.05682961750488347
PF00002455,0.0457568524375489
PF00002457,0.04392225599277422
PF00002469,0.043751418093933236
PF00002474,0.04366326721989222
PF00002475,0.04372664205847454
PF00002476,0.04529464129169902
PF00002480,0.045198379987132276
PF00002492,0.04366335506982344
PF00002496,0.04414804831487362
PF00002506,0.043779950897765096
PF00002516,0.04372673325425924
PF00002518,0.04693048080749351
PF00002521,0.045354551254404796
PF00002522,0.0437264588772307
PF00002524,0.04372705006065558
PF00002525,0.04566879649019462
PF00002530,0.04372723412439339
PF00002532,0.04526490667823513
PF00002543,0.04632825825535225
PF00002547,0.05548601644504669
PF00002548,0.05439733765667121
PF00002551,0.044404911544454806
PF00002553,0.04510684718343283
PF00002560,0.04436570591946498
PF00002571,0.04593991362632255
PF00002572,0.04433084480611216
PF00002582,0.044812577028086165
PF00002583,0.04491588977312433
PF00002589,0.04717397665519496
PF00002590,0.04637985531087874
PF00002593,0.04694264455630137
PF00002594,0.044299602739883315
PF00002595,0.044394502093067945
PF00002600,0.044394546018033165
PF00002598,0.0482344324881987
PF00002601,0.04430007618501641
PF00002605,0.05202795788432579
PF00002606,0.052413375097073334
PF00002608,0.04479341569953876
PF00002630,0.045980259117798905
PF00002628,0.046464671875134034
PF00002631,0.04598244105005689
PF00002632,0.04619741115786857
PF00002634,0.04439791897233214
PF00002637,0.045983740386396965
PF00002639,0.045941798614054674
PF00002641,0.04437090755196271
PF00002642,0.045989054637081916
PF00002643,0.04638138975741091
PF00002653,0.04445046889107218
PF00002656,0.04606629245741567
PF00002658,0.04731887551624314
PF00002664,0.04585152863676234
PF00002665,0.04598897988405204
PF00002670,0.04575942166844227
PF00002675,0.049246482922199575
PF00002678,0.0514391328276359
PF00002680,0.05165512309418363
PF00002681,0.04968406289992766
PF00002682,0.04907229102875954
PF00002684,0.04909113247074748
PF00002689,0.04923193130435799
PF00002691,0.04922086905968748
PF00002694,0.051744336169364025
PF00002700,0.056880888052940226
PF00002702,0.05162758567499437
PF00002713,0.05965193202182417
PF00002711,0.055575528314094624
PF00002715,0.04921453263387454
PF00002716,0.04920051368817868
PF00002718,0.05143757973880081
PF00002723,0.049209573733009715
PF00002725,0.0518449731339492
PF00002747,0.05794155311028637
PF00002737,0.04927887358924776
PF00002738,0.04944286072740445
PF00002740,0.05793895310475172
PF00002746,0.05232533515678173
PF00002749,0.059337983423248586
PF00002750,0.050962429554941124
PF00002754,0.04918319468641097
PF00002755,0.04913958380659866
PF00002777,0.04912966600486979
PF00002775,0.05280705820058096
PF00002779,0.04917114904795217
PF00002780,0.051052952494456405
PF00002783,0.05761997047515888
PF00002793,0.04912620328592321
PF00002797,0.0583905816283401
PF00002805,0.049185541505831765
PF00002811,0.0509831354079372
PF00002812,0.04947484945300762
PF00002814,0.04911756721397176
PF00002815,0.0491839376542168
PF00002821,0.04912178703737469
PF00002827,0.052075833568723806
PF00002828,0.05811437380293549
PF00002834,0.04920556558783307
PF00002841,0.05141642231278121
PF00002843,0.04905675601176285
PF00002849,0.04918671466032987
PF00002855,0.050565640084454966
PF00002856,0.04919898128617839
PF00002857,0.05165342364105707
PF00002862,0.055621577349630136
PF00002868,0.04912205058717012
PF00002869,0.048996185159731365
PF00002866,0.05167479233666661
PF00002867,0.04921804146594555
PF00002892,0.04361744926942479
PF00002879,0.04911754648862365
PF00002881,0.05811565141328234
PF00002883,0.05215541443556926
PF00002885,0.04924414223452056
PF00002887,0.049182931994423584
PF00002888,0.05817889903302387
PF00002910,0.043143896529166614
PF00002911,0.0439525784360989
PF00002943,0.041447774030657025
PF00002913,0.04132867678983421
PF00002915,0.04132867678983421
PF00002919,0.043205774031446986
PF00002922,0.04571580026569755
PF00002923,0.04435666484390299
PF00002928,0.04299569469438913
PF00002929,0.041328720714800204
PF00002930,0.04142446719346127
PF00002935,0.04461292010719997
PF00002939,0.043995459594551645
PF00002937,0.04891418375745071
PF00002938,0.04135866259846377
PF00002945,0.04419878704200775
PF00002954,0.04317871841971832
PF00002958,0.04162627473972469
PF00002960,0.041779670614617626
PF00002962,0.048109833482793185
PF00002969,0.048919581800137224
PF00002970,0.047970650786209657
PF00002979,0.04316061074502986
PF00002973,0.04568863918740995
PF00002974,0.044491954863150496
PF00002978,0.04136322336051246
PF00002984,0.04135897007322431
PF00002988,0.04385193644453833
PF00002992,0.042664513293191875
PF00002994,0.0412608135475242
PF00002996,0.04316081194165711
PF00003004,0.04143068436949848
PF00003006,0.04267511591733264
PF00003010,0.04359562672875594
PF00003014,0.04787636575330767
PF00003016,0.041332037668034505
PF00003024,0.041407563166957484
PF00003028,0.04127067187156064
PF00003031,0.04336465515952004
PF00003041,0.04297894562081184
PF00003042,0.044424185049383724
PF00003043,0.04142166477484832
PF00003044,0.04152096856381193
PF00003046,0.045534650532128684
PF00003052,0.03372533825340429
PF00003057,0.031114381552062143
PF00003061,0.033772618223240514
PF00003062,0.03105262484706972
PF00003063,0.031052624847071497
PF00003065,0.031257005250678094
PF00003066,0.03133808754901779
PF00003068,0.03580554110805301
PF00003069,0.037576417985633714
PF00003070,0.037314224857598166
PF00003073,0.037017978193481293
PF00003074,0.031051304365013688
PF00003077,0.03437808756757155
PF00003085,0.034645215545348385
PF00003087,0.03125538883867063
PF00003092,0.03516524013534561
PF00003094,0.03427548614581444
PF00003097,0.03687624900978359
PF00003101,0.03187418979498979
PF00003103,0.032478982243107524
PF00003106,0.0352927285685003
PF00003107,0.037280521803934374
PF00003109,0.0375430155819928
PF00003111,0.03009449164236766
PF00003130,0.03949630664690906
PF00003125,0.031885718193718326
PF00003128,0.035154331763836755
PF00003132,0.035299101345353745
PF00003136,0.03476314021540139
PF00003139,0.03183283947725901
PF00003147,0.03704952077712165
PF00003150,0.032023877761903075
PF00003160,0.03473662040373848
PF00003162,0.03496731753552118
PF00003170,0.034670092282392706
PF00003177,0.04099852839594653
PF00003183,0.026643543337436792
PF00003184,0.028062111830118974
PF00003187,0.030784782275913858
PF00003193,0.02691065924860314
PF00003195,0.02857337272903815
PF00003197,0.03078636744753771
PF00003201,0.02728119886997027
PF00003202,0.026952289773783833
PF00003207,0.026917369641686673
PF00003212,0.02744354222777745
PF00003213,0.023432959413225207
PF00003218,0.028650704660900694
PF00003219,0.02756722254582944
PF00003225,0.0266837699036212
PF00003227,0.026685056278045072
PF00003230,0.026716464084609037
PF00003232,0.023364406006772143
PF00003240,0.02368705123046
PF00003242,0.028032694846377604
PF00003243,0.028307719762720507
PF00003245,0.026566825495374036
PF00003251,0.02803214713676072
PF00003254,0.026607115815905913
PF00003257,0.026714048636520604
PF00003258,0.023364531583174974
PF00003265,0.02806232088005789
PF00003268,0.02346222237321105
PF00003269,0.026662787504568297
PF00003270,0.026652596685402097
PF00003273,0.027667623205243297
PF00003274,0.02664195689989468
PF00003275,0.0235486758139416
PF00003287,0.016866252324940656
PF00003289,0.017076418809584992
PF00003290,0.020732879734059018
PF00003294,0.021490487304578032
PF00003295,0.020774088216962916
PF00003296,0.021102733305032317
PF00003299,0.020875503006223428
PF00003314,0.021341095418261458
PF00003316,0.016952147315480448
PF00003318,0.02075817970016891
PF00003326,0.021085795408686936
PF00003327,0.01711610835429689
PF00003329,0.020825588551366958
PF00003334,0.020795525641815638
PF00003336,0.017238069228442288
PF00003342,0.020796454306385215
PF00003343,0.02221202995924154
PF00003344,0.020849456160464852
PF00003346,0.02107880575484089
PF00003352,0.024101294622333125
PF00003360,0.016989438984646665
PF00003366,0.016687684071556963
PF00003370,0.020735294461286857
PF00003375,0.016705715204959448
PF00003377,0.020783198643334222
PF00003379,0.014847372529752434
PF00003382,0.01908382988820112
PF00003387,0.019641722355111524
PF00003388,0.014997160012021893
PF00003389,0.015354404526001564
PF00003392,0.014913374972030713
PF00003393,0.019672166135154434
PF00003394,0.01955125798159596
PF00003399,0.014852497876650883
PF00003400,0.015074959565307355
PF00003403,0.014844825872555645
PF00003406,0.019711994935762922
PF00003407,0.019231044750874005
PF00003408,0.018791092744421256
PF00003413,0.012577201409884053
PF00003414,0.019718005433351005
PF00003417,0.019530748855018487
PF00003421,0.01918283108978147
PF00003425,0.022257965137877367
PF00003429,0.019224606913920916
PF00003434,0.018986957453262843
PF00003437,0.014787738478451717
PF00003439,0.0198359242742
PF00003441,0.019207655941626545
PF00003442,0.019180838274611034
PF00003449,0.019095842712886002
PF00003452,0.02020803096745072
PF00003455,0.01932252902080478
PF00003470,0.014823735128621562
PF00003474,0.019603239256698712
PF00003477,0.019316054095742663
PF00003482,0.011216447066647595
PF00003485,0.014899598638278277
PF00003489,0.007435985467882378
PF00003490,0.015185260507008413
PF00003492,0.011226699517798755
PF00003493,0.011226699517798755
PF00003495,0.011215329459117518
PF00003499,0.014407055944523739
PF00003501,0.014581204716711316
PF00003504,0.01497752059775792
PF00003505,0.015193109016258366
PF00003511,0.01538629161138616
PF00003513,0.01125449845740445
PF00003514,0.011191174814208948
PF00003517,0.01500997103261914
PF00003518,0.014977390552776249
PF00003521,0.014852352991204909
PF00003523,0.014423433532706254
PF00003530,0.014983895915446799
PF00003535,0.012167938749065965
PF00003537,0.014981590483424179
PF00003560,0.015019572338145104
PF00003563,0.015518492575961607
PF00003566,0.01444800276928948
PF00003569,0.015024695506097197
PF00003572,0.007679550362267307
PF00003574,0.011586479610907308
PF00003575,0.01235060794730869
PF00003583,0.011362456391419529
PF00003586,0.014922587110542729
PF00003591,0.014959108786521624
PF00003599,0.012880096377948957
PF00003605,0.01342464551976319
PF00003616,0.012910452493536284
PF00003619,0.012619551131627604
PF00003623,0.012857159647849725
PF00003624,0.005635239918514112
PF00003627,0.013523362946071926
PF00003632,0.013123138733197481
PF00003633,0.012892938801839726
PF00003640,0.012628025065404058
PF00003642,0.012885974623736085
PF00003645,0.009792131555989347
PF00003647,0.013090599268408498
PF00003653,0.013582151291275157
PF00003657,0.009866219191258963
PF00003659,0.009897816631224021
PF00003660,0.010015761145452995
PF00003661,0.010015761145452995
PF00003662,0.012942799286808193
PF00003665,0.012984226515041275
PF00003667,0.013427571636751567
PF00003668,0.01293601210506734
PF00003672,0.00984041695788529
PF00003673,0.012873852629792015
PF00003678,0.009813138289102463
PF00003685,0.009812210102174368
PF00003689,0.012605848798900698
PF00003690,0.010639238929410766
PF00003699,0.010257714427589604
PF00003700,0.010108038381168138
PF00003706,0.013389451934774255
PF00003714,0.010093013321677113
PF00003719,0.010082969135715936
PF00003723,0.01304083823326696
PF00003726,0.013292675244646612
PF00003733,0.010476709744771107
PF00003734,0.01009084071863764
PF00003738,0.013322125250642691
PF00003740,0.013304939151488449
PF00003742,0.014496934357230873
PF00003748,0.010090806610275949
PF00003751,0.013370872712909154
PF00003754,0.013365466287656003
PF00003755,0.012995524306773865
PF00003756,0.01376897018223866
PF00003758,0.013373473931318491
PF00003759,0.01048939299266971
PF00003764,0.012910361177014273
PF00003765,0.010065010245898232
PF00003766,0.013377141406185844
PF00003767,0.010104621566622063
PF00003772,0.013368041762434557
PF00003776,0.013370840674935103
PF00003779,0.010075819343892012
PF00003784,0.013608123368698433
PF00003791,0.010767702674982171
PF00003797,0.008489909312306643
PF00003799,0.008300190217189196
PF00003803,0.008456233908095578
PF00003808,0.011354022304381428
PF00003813,0.008464649918194733
PF00003818,0.011592935066204735
PF00003821,0.003940499271528508
PF00003822,0.010768010149743601
PF00003830,0.008305524062627634
PF00003836,0.011336003629993652
PF00003837,0.00863725765843204
PF00003838,0.011977472135122014
PF00003844,0.011370706772862671
PF00003846,0.010766057020537123
PF00003850,0.008407293644629665
PF00003851,0.00832571986682129
PF00003852,0.008324954850525645
PF00003855,0.008615083287885072
PF00003857,0.008458453483841888
PF00003865,0.011345928551894535
PF00003870,0.008458629183705213
PF00003872,0.008454450518760481
PF00003873,0.008454450518760481
PF00003878,0.011342890891689161
PF00003880,0.011499560674887332
PF00003883,0.011334141780512397
PF00003886,0.008465977281691295
PF00003888,0.003841625016085648
PF00003889,0.011431881901394547
PF00003895,0.010768431246774068
PF00003898,0.00833900832551826
PF00003899,0.011344074383497382
PF00003902,0.0065104794441750435
PF00003904,0.009236757469810564
PF00003905,0.006576413221035526
PF00003913,0.009324637169217609
PF00003916,0.006567493382090506
PF00003918,0.006445101722613034
PF00003919,0.006573085749685292
PF00003931,0.009360175056943643
PF00003932,0.0016784498585430407
PF00003933,0.009230667472402532
PF00003938,0.009240857672842662
PF00003939,0.006441462323041325
PF00003948,0.006528993918760051
PF00003952,0.008388213105878006
PF00003953,0.00840906223483906
PF00003954,0.006569961735209517
PF00003956,0.009249160437375337
PF00003960,0.009249603235527593
PF00003961,0.006499133070883678
PF00003963,0.006568001565270043
PF00003964,0.006528785264501513
PF00003966,0.00925628009739854
PF00003968,0.008274899724735385
PF00003969,0.006569811021072236
PF00003971,0.006571829296382892
PF00003972,0.009235146483482004
PF00003973,0.009235190408447225
PF00003976,0.009239091546539013
PF00003980,0.0016872216298389198
PF00003981,0.009401455517254798
PF00003984,0.0064660972834365005
PF00003985,0.006462961956664959
PF00003987,0.006580994453689648
PF00003989,0.00924837218001473
PF00003991,0.009392289151487265
PF00003992,0.008268265320498958
PF00003994,0.006193388910017417
PF00003996,0.006093885196376991
PF00003997,0.006417757869401242
PF00003999,0.006182000752792627
PF00004001,0.006076633817553967
PF00004006,0.008649434069285311
PF00004009,0.006186966466700916
PF00004010,0.007787572730955872
PF00004011,0.00866422568626768
PF00004014,0.008656893826371803
PF00004015,0.0076230277973489136
PF00004018,0.00631292795625682
PF00004020,0.008833672876991105
PF00004021,0.008627113801797592
PF00004022,0.0010081790327790552
PF00004028,0.0060769412923153965
PF00004030,0.008654063089979402
PF00004031,0.0076314515018883755
PF00004039,0.006109276912205086
PF00004040,0.006183810321356065
PF00004043,0.00897189190147385
PF00004045,0.008634044952272935
PF00004046,0.00618032149092973
PF00004047,0.00772333746548115
PF00004048,0.006180647755466895
PF00004052,0.006111708195654986
PF00004055,0.0061748034143833674
PF00004059,0.0077628418945278055
PF00004063,0.00864062401338217
PF00004067,0.001013615332305151
PF00004073,0.007631967360796188
PF00004077,0.006109073523684616
PF00004082,0.006076357635119489
PF00004094,0.005732797474046314
PF00004096,0.008214897024644507
PF00004097,0.005651956671355096
PF00004098,0.006382622385039394
PF00004099,0.005780888200613399
PF00004113,0.006162405353305478
PF00004114,0.005804501738155388
PF00004115,0.006083374124890573
PF00004117,0.008198931493828665
PF00004134,0.006170004717514388
PF00004136,0.00574096392415524
PF00004122,0.005686616286322943
PF00004124,0.00568386248053776
PF00004129,0.0006109272949461619
PF00004131,0.007259007856035171
PF00004132,0.00828652265724028
PF00004140,0.0006205499301611406
PF00004147,0.00581701452254646
PF00004149,0.007266704476790342
